,customer_id,customer_name,phone_number,message,extracted_date
24040,81,Jordan Gould,9298120022,"Greetings, Your SIP of 23/09/2024 for Rs.1999.58 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 15.707.subject to realisation.Mirae Asset MF",2024-09-23
24042,81,Jordan Gould,9298120022,Spent Rs.3315 On IDBI Bank Card 4219 At MELENDEZ INC. On 2024-09-27:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2024-09-27
24065,81,Jordan Gould,9298120022,"Greetings, Your SIP of 23/10/2024 for Rs.4764.96 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 42.659.subject to realisation.Mirae Asset MF",2024-10-23
24066,81,Jordan Gould,9298120022,Spent Rs.3863 On IDBI Bank Card 4219 At ANDREWS PLC. On 2024-11-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2024-11-03
24089,81,Jordan Gould,9298120022,"Greetings, Your SIP of 22/11/2024 for Rs.4582.85 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 43.812.subject to realisation.Mirae Asset MF",2024-11-22
24091,81,Jordan Gould,9298120022,Spent Rs.13959 On IDBI Bank Card 4219 At ROBINSON GROUP. On 2024-11-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2024-11-28
24093,81,Jordan Gould,9298120022,"Alert! Premium of Rs. 42634.28 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your IDBI Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
24115,81,Jordan Gould,9298120022,"Greetings, Your SIP of 22/12/2024 for Rs.1292.31 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 46.498.subject to realisation.Mirae Asset MF",2024-12-22
24116,81,Jordan Gould,9298120022,"Spent Rs.13506 On IDBI Bank Card 4219 At TAYLOR, HAYES AND MERCADO. On 2024-12-31:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2024-12-31
24139,81,Jordan Gould,9298120022,"Greetings, Your SIP of 21/01/2025 for Rs.1061.32 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 43.193.subject to realisation.Mirae Asset MF",2025-01-21
24141,81,Jordan Gould,9298120022,Spent Rs.7931 On IDBI Bank Card 4219 At BARR AND SONS. On 2025-01-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2025-01-25
24164,81,Jordan Gould,9298120022,"Greetings, Your SIP of 20/02/2025 for Rs.4363.58 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 19.804.subject to realisation.Mirae Asset MF",2025-02-20
24165,81,Jordan Gould,9298120022,"Spent Rs.5404 On IDBI Bank Card 4219 At WILLIAMS, SHELTON AND MUELLER. On 2025-02-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808",2025-02-26
24188,81,Jordan Gould,9298120022,"Greetings, Your SIP of 22/03/2025 for Rs.726.62 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 40.111.subject to realisation.Mirae Asset MF",2025-03-22
24190,81,Jordan Gould,9298120022,Spent Rs.9763 On IDBI Bank Card 4219 At MITCHELL-SIMMONS. On 2025-04-04:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2025-04-04
24213,81,Jordan Gould,9298120022,"Greetings, Your SIP of 21/04/2025 for Rs.3050.64 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 28.550.subject to realisation.Mirae Asset MF",2025-04-21
24215,81,Jordan Gould,9298120022,Spent Rs.10850 On IDBI Bank Card 4219 At BARNES-ORTIZ. On 2025-04-27:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 4219 to 7308080808,2025-04-27
24238,82,Ashley Williams,9805941912,"Greetings, Your SIP of 26/05/2024 for Rs.2499.86 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 17.086.subject to realisation.Mirae Asset MF",2024-05-26
24240,82,Ashley Williams,9805941912,Spent Rs.5202 On Axis Bank Card 0897 At SMITH-GARRETT. On 2024-06-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-06-03
24242,82,Ashley Williams,9805941912,"Alert! Premium of Rs. 20266.90 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
24264,82,Ashley Williams,9805941912,"Greetings, Your SIP of 25/06/2024 for Rs.2681.39 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 27.662.subject to realisation.Mirae Asset MF",2024-06-25
24266,82,Ashley Williams,9805941912,Spent Rs.14287 On Axis Bank Card 0897 At LYONS GROUP. On 2024-06-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-06-26
24289,82,Ashley Williams,9805941912,"Greetings, Your SIP of 25/07/2024 for Rs.1480.62 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 47.931.subject to realisation.Mirae Asset MF",2024-07-25
24291,82,Ashley Williams,9805941912,"Spent Rs.3262 On Axis Bank Card 0897 At MARTINEZ, GUZMAN AND HENRY. On 2024-07-28:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-07-28
24314,82,Ashley Williams,9805941912,"Greetings, Your SIP of 24/08/2024 for Rs.4637.67 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 49.875.subject to realisation.Mirae Asset MF",2024-08-24
24315,82,Ashley Williams,9805941912,"Spent Rs.7339 On Axis Bank Card 0897 At FLETCHER, ROBERTS AND PORTER. On 2024-09-05:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-09-05
24338,82,Ashley Williams,9805941912,"Greetings, Your SIP of 23/09/2024 for Rs.3382.35 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 17.122.subject to realisation.Mirae Asset MF",2024-09-23
24340,82,Ashley Williams,9805941912,"Spent Rs.502 On Axis Bank Card 0897 At PORTER, LIU AND BROWN. On 2024-09-24:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-09-24
24363,82,Ashley Williams,9805941912,"Greetings, Your SIP of 23/10/2024 for Rs.4972.48 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 32.964.subject to realisation.Mirae Asset MF",2024-10-23
24364,82,Ashley Williams,9805941912,"Spent Rs.9506 On Axis Bank Card 0897 At SAMPSON, MOORE AND HICKS. On 2024-10-22:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2024-10-22
24387,82,Ashley Williams,9805941912,"Greetings, Your SIP of 22/11/2024 for Rs.4789.73 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 45.810.subject to realisation.Mirae Asset MF",2024-11-22
24389,82,Ashley Williams,9805941912,Spent Rs.7441 On Axis Bank Card 0897 At OLSON-ARELLANO. On 2024-11-27:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-11-27
24391,82,Ashley Williams,9805941912,"Alert! Premium of Rs. 21383.84 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
24413,82,Ashley Williams,9805941912,"Greetings, Your SIP of 22/12/2024 for Rs.766.52 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 11.057.subject to realisation.Mirae Asset MF",2024-12-22
24414,82,Ashley Williams,9805941912,Spent Rs.13455 On Axis Bank Card 0897 At WOOD-ARMSTRONG. On 2024-12-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2024-12-29
24437,82,Ashley Williams,9805941912,"Greetings, Your SIP of 21/01/2025 for Rs.3912.37 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 45.422.subject to realisation.Mirae Asset MF",2025-01-21
24439,82,Ashley Williams,9805941912,"Spent Rs.13253 On Axis Bank Card 0897 At REEVES, JOHNSON AND LANDRY. On 2025-01-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2025-01-29
24462,82,Ashley Williams,9805941912,"Greetings, Your SIP of 20/02/2025 for Rs.984.52 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 35.867.subject to realisation.Mirae Asset MF",2025-02-20
24463,82,Ashley Williams,9805941912,Spent Rs.7506 On Axis Bank Card 0897 At RYAN-WILLIAMS. On 2025-02-19:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2025-02-19
24486,82,Ashley Williams,9805941912,"Greetings, Your SIP of 22/03/2025 for Rs.526.36 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 13.827.subject to realisation.Mirae Asset MF",2025-03-22
24488,82,Ashley Williams,9805941912,Spent Rs.6067 On Axis Bank Card 0897 At WILSON-BRYANT. On 2025-03-21:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808,2025-03-21
24511,82,Ashley Williams,9805941912,"Greetings, Your SIP of 21/04/2025 for Rs.3460.62 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 25.773.subject to realisation.Mirae Asset MF",2025-04-21
24513,82,Ashley Williams,9805941912,"Spent Rs.1124 On Axis Bank Card 0897 At WILLIAMS, REYES AND BENTON. On 2025-04-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 0897 to 7308080808",2025-04-29
24536,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 26/05/2024 for Rs.1420.64 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 28.486.subject to realisation.Mirae Asset MF",2024-05-26
24538,83,Lydia Anderson,9334678342,"Spent Rs.8917 On Axis Bank Card 1347 At SALINAS, DAVIS AND BROWN. On 2024-06-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2024-06-03
24540,83,Lydia Anderson,9334678342,"Alert! Premium of Rs. 19007.68 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
24562,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 25/06/2024 for Rs.3346.51 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 36.339.subject to realisation.Mirae Asset MF",2024-06-25
24564,83,Lydia Anderson,9334678342,"Spent Rs.11401 On Axis Bank Card 1347 At CRANE, MORRIS AND BURTON. On 2024-06-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2024-06-29
24587,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 25/07/2024 for Rs.2884.39 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 17.934.subject to realisation.Mirae Asset MF",2024-07-25
24589,83,Lydia Anderson,9334678342,Spent Rs.2668 On Axis Bank Card 1347 At BROWNING GROUP. On 2024-08-06:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-08-06
24612,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 24/08/2024 for Rs.1123.87 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 40.106.subject to realisation.Mirae Asset MF",2024-08-24
24614,83,Lydia Anderson,9334678342,Spent Rs.8060 On Axis Bank Card 1347 At SCHMIDT-WILLIAMS. On 2024-09-02:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-09-02
24637,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 23/09/2024 for Rs.3428.03 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 10.417.subject to realisation.Mirae Asset MF",2024-09-23
24639,83,Lydia Anderson,9334678342,Spent Rs.3236 On Axis Bank Card 1347 At MORRIS-HUTCHINSON. On 2024-10-02:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-10-02
24662,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 23/10/2024 for Rs.1163.29 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 25.028.subject to realisation.Mirae Asset MF",2024-10-23
24664,83,Lydia Anderson,9334678342,Spent Rs.4668 On Axis Bank Card 1347 At RAMIREZ-SAUNDERS. On 2024-11-03:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-11-03
24687,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 22/11/2024 for Rs.1765.6 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 10.456.subject to realisation.Mirae Asset MF",2024-11-22
24689,83,Lydia Anderson,9334678342,"Spent Rs.5572 On Axis Bank Card 1347 At SCOTT, OSBORNE AND DAVID. On 2024-12-02:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2024-12-02
24691,83,Lydia Anderson,9334678342,"Alert! Premium of Rs. 44651.86 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
24713,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 22/12/2024 for Rs.2091.41 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 32.471.subject to realisation.Mirae Asset MF",2024-12-22
24715,83,Lydia Anderson,9334678342,Spent Rs.10478 On Axis Bank Card 1347 At WILKERSON INC. On 2024-12-29:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2024-12-29
24738,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 21/01/2025 for Rs.1372.78 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 29.237.subject to realisation.Mirae Asset MF",2025-01-21
24740,83,Lydia Anderson,9334678342,Spent Rs.14154 On Axis Bank Card 1347 At REED-FOSTER. On 2025-01-21:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2025-01-21
24763,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 20/02/2025 for Rs.2259.19 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 13.146.subject to realisation.Mirae Asset MF",2025-02-20
24765,83,Lydia Anderson,9334678342,Spent Rs.10102 On Axis Bank Card 1347 At FORD LTD. On 2025-02-27:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808,2025-02-27
24788,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 22/03/2025 for Rs.1766.75 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 36.196.subject to realisation.Mirae Asset MF",2025-03-22
24790,83,Lydia Anderson,9334678342,"Spent Rs.4010 On Axis Bank Card 1347 At CASTRO, COSTA AND GONZALEZ. On 2025-03-31:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2025-03-31
24813,83,Lydia Anderson,9334678342,"Greetings, Your SIP of 21/04/2025 for Rs.3527.81 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 13.972.subject to realisation.Mirae Asset MF",2025-04-21
24814,83,Lydia Anderson,9334678342,"Spent Rs.697 On Axis Bank Card 1347 At MCFARLAND, RIVERA AND GARCIA. On 2025-04-22:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 1347 to 7308080808",2025-04-22
24837,84,Matthew Adams,9151390746,"Greetings, Your SIP of 26/05/2024 for Rs.1395.59 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 11.296.subject to realisation.Mirae Asset MF",2024-05-26
24839,84,Matthew Adams,9151390746,"Spent Rs.2237 On Axis Bank Card 5612 At GRAY, WILEY AND PETERSON. On 2024-05-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-05-26
24841,84,Matthew Adams,9151390746,"Alert! Premium of Rs. 12784.29 due on 25/05/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-05-25
24863,84,Matthew Adams,9151390746,"Greetings, Your SIP of 25/06/2024 for Rs.3014.16 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 35.309.subject to realisation.Mirae Asset MF",2024-06-25
24864,84,Matthew Adams,9151390746,"Spent Rs.14440 On Axis Bank Card 5612 At BROWN, BRIDGES AND YOUNG. On 2024-06-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-06-25
24887,84,Matthew Adams,9151390746,"Greetings, Your SIP of 25/07/2024 for Rs.3469.47 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 19.686.subject to realisation.Mirae Asset MF",2024-07-25
24889,84,Matthew Adams,9151390746,Spent Rs.5881 On Axis Bank Card 5612 At THOMPSON-BENNETT. On 2024-07-26:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-07-26
24912,84,Matthew Adams,9151390746,"Greetings, Your SIP of 24/08/2024 for Rs.1949.41 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 23.611.subject to realisation.Mirae Asset MF",2024-08-24
24914,84,Matthew Adams,9151390746,Spent Rs.1002 On Axis Bank Card 5612 At SMITH-FOX. On 2024-08-25:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-08-25
24937,84,Matthew Adams,9151390746,"Greetings, Your SIP of 23/09/2024 for Rs.3607.58 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 28.956.subject to realisation.Mirae Asset MF",2024-09-23
24939,84,Matthew Adams,9151390746,Spent Rs.12294 On Axis Bank Card 5612 At HAHN-SMITH. On 2024-10-04:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-10-04
24962,84,Matthew Adams,9151390746,"Greetings, Your SIP of 23/10/2024 for Rs.3695.69 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 16.990.subject to realisation.Mirae Asset MF",2024-10-23
24963,84,Matthew Adams,9151390746,"Spent Rs.5256 On Axis Bank Card 5612 At ELLIOTT, LEWIS AND BLACK. On 2024-11-06:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808",2024-11-06
24986,84,Matthew Adams,9151390746,"Greetings, Your SIP of 22/11/2024 for Rs.747.55 under Folio XXXXXXX0016 in Mirae Asset Midcap Fund-Regular has been processed for NAV of 49.141.subject to realisation.Mirae Asset MF",2024-11-22
24988,84,Matthew Adams,9151390746,Spent Rs.6661 On Axis Bank Card 5612 At STANLEY PLC. On 2024-12-05:11:19:35.Not You? To Block+Reissue Call 18002586161/SMS BLOCK CC 5612 to 7308080808,2024-12-05
24990,84,Matthew Adams,9151390746,"Alert! Premium of Rs. 42352.00 due on 21/11/2024 for your Tata AIA Life Insurance Policy U184181586 will be debited from your Axis Bank, account number XXXXXXXXXXXX5829. Kindly maintain sufficient balance in your account. For any assistance call us on 18602669966.",2024-11-21
